           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1877.728694 [0003]  <idle>                              0.005      0.000      1.052 
    1877.728704 [0000]  <idle>                              0.005      0.000      5.117 
    1877.728710 [0000]  kubelet[1877/1862]                  5.117      0.004      0.006 
    1877.728734 [0003]  kubelet[1871/1862]                  1.052      0.003      0.039 
    1877.733069 [0001]  <idle>                              0.004      0.000     10.053 
    1877.733073 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1877.746208 [0002]  <idle>                              0.003      0.000     61.518 
    1877.746234 [0002]  gnome-shell[1240]                 100.099      0.004      0.025 
    1877.764763 [0000]  <idle>                              0.006      0.000     36.053 
    1877.764769 [0000]  kubelet[1877/1862]                 36.053      0.003      0.006 
    1877.765453 [0001]  <idle>                              0.004      0.000     32.379 
    1877.765457 [0001]  kubelet[1863/1862]                 32.379      0.003      0.004 
    1877.765821 [0000]  <idle>                              0.006      0.000      1.051 
    1877.765833 [0003]  <idle>                              0.039      0.000     37.098 
    1877.765839 [0003]  kubelet[1871/1862]                 37.098      0.005      0.006 
    1877.765896 [0003]  <idle>                              0.006      0.000      0.057 
    1877.765902 [0003]  kubelet[1875/1862]                439.359      0.004      0.005 
    1877.765931 [0001]  <idle>                              0.004      0.000      0.474 
    1877.765935 [0000]  kubelet[1877/1862]                  1.051      0.003      0.113 
    1877.765946 [0003]  <idle>                              0.005      0.000      0.044 
    1877.765960 [0003]  containerd[1044/1006]             110.959      0.005      0.013 
    1877.765970 [0003]  kubelet[1871/1862]                  0.120      0.012      0.010 
    1877.765977 [0003]  containerd[1044/1006]               0.010      0.000      0.007 
    1877.765986 [0003]  kubelet[1875/1862]                  0.075      0.023      0.008 
    1877.765989 [0003]  <idle>                              0.039      0.000      0.003 
    1877.766000 [0003]  containerd[1101/1006]             111.063      0.005      0.010 
    1877.766021 [0000]  <idle>                              0.113      0.000      0.085 
    1877.766039 [0002]  <idle>                              0.025      0.000     19.805 
    1877.766050 [0003]  <idle>                              0.010      0.000      0.050 
    1877.766056 [0003]  containerd[1044/1006]               0.073      0.005      0.005 
    1877.766063 [0003]  <idle>                              0.005      0.000      0.006 
    1877.766063 [0000]  containerd[1125/1006]             943.270      0.007      0.042 
    1877.766073 [0002]  containerd[1127/1006]             943.443      0.006      0.034 
    1877.766073 [0000]  containerd[1126/1006]            1112.400      0.010      0.009 
    1877.766115 [0003]  kubelet[1871/1862]                  0.093      0.004      0.051 
    1877.766149 [0003]  containerd[1101/1006]               0.114      0.042      0.033 
    1877.766154 [0003]  containerd[1044/1006]               0.092      0.020      0.005 
    1877.766163 [0003]  kubelet[1875/1862]                  0.168      0.067      0.008 
    1877.766172 [0003]  kubelet[1871/1862]                  0.047      0.037      0.009 
    1877.766179 [0000]  <idle>                              0.052      0.000      0.105 
    1877.766185 [0000]  containerd[1126/1006]               0.105      0.006      0.005 
    1877.766228 [0003]  <idle>                              0.109      0.000      0.055 
    1877.766233 [0001]  containerd[1118/1006]             110.997      0.004      0.301 
    1877.766240 [0003]  kubelet[1871/1862]                  0.055      0.009      0.011 
    1877.766240 [0000]  <idle>                              0.005      0.000      0.055 
    1877.766246 [0003]  containerd[1044/1006]               0.085      0.016      0.006 
    1877.766249 [0000]  containerd[1126/1006]               0.055      0.003      0.008 
    1877.766255 [0003]  containerd[1101/1006]               0.097      0.011      0.008 
    1877.766280 [0003]  kubelet[1871/1862]                  0.015      0.000      0.025 
    1877.766287 [0003]  kubelet[1875/1862]                  0.117      0.004      0.006 
    1877.766322 [0003]  kubelet[1871/1862]                  0.006      0.000      0.035 
    1877.766330 [0000]  <idle>                              0.008      0.000      0.081 
    1877.766336 [0003]  kubelet[1875/1862]                  0.035      0.004      0.013 
    1877.766343 [0003]  containerd[1044/1006]               0.089      0.020      0.007 
    1877.766346 [0000]  kubelet[1877/1862]                  0.395      0.004      0.015 
    1877.766361 [0000]  <idle>                              0.015      0.000      0.014 
    1877.766371 [0000]  kubelet[1877/1862]                  0.014      0.005      0.009 
    1877.766381 [0003]  containerd[1101/1006]               0.088      0.011      0.037 
    1877.766385 [0001]  <idle>                              0.301      0.000      0.151 
    1877.766393 [0001]  containerd[1118/1006]               0.151      0.007      0.008 
    1877.766398 [0000]  containerd[1126/1006]               0.121      0.006      0.027 
    1877.766427 [0000]  kubelet[1877/1862]                  0.027      0.011      0.029 
    1877.766573 [0003]  kubelet[1871/1862]                  0.058      0.000      0.192 
    1877.766583 [0003]  containerd[1044/1006]               0.229      0.224      0.010 
    1877.766593 [0003]  containerd[1101/1006]               0.202      0.176      0.009 
    1877.766628 [0003]  kubelet[1875/1862]                  0.257      0.000      0.034 
    1877.766643 [0000]  <idle>                              0.066      0.000      0.215 
    1877.766652 [0000]  kubelet[1877/1862]                  0.215      0.007      0.008 
    1877.766657 [0003]  containerd[1101/1006]               0.034      0.004      0.029 
    1877.766662 [0003]  containerd[1044/1006]               0.073      0.005      0.005 
    1877.766683 [0000]  <idle>                              0.008      0.000      0.030 
    1877.766697 [0000]  containerd[1126/1006]               0.284      0.004      0.013 
    1877.766709 [0001]  <idle>                              0.008      0.000      0.315 
    1877.766719 [0002]  <idle>                              0.034      0.000      0.646 
    1877.766728 [0002]  containerd[1127/1006]               0.646      0.006      0.008 
    1877.766728 [0000]  <idle>                              0.013      0.000      0.031 
    1877.766731 [0001]  containerd[1118/1006]               0.315      0.004      0.022 
    1877.766736 [0003]  containerd[1101/1006]               0.005      0.000      0.074 
    1877.766742 [0003]  containerd[1044/1006]               0.074      0.004      0.005 
    1877.766751 [0000]  kubelet[1877/1862]                  0.076      0.005      0.023 
    1877.766764 [0000]  containerd[1126/1006]               0.054      0.016      0.012 
    1877.766869 [0001]  <idle>                              0.022      0.000      0.137 
    1877.766877 [0001]  containerd[1118/1006]               0.137      0.004      0.007 
    1877.766909 [0000]  <idle>                              0.036      0.000      0.144 
    1877.766914 [0003]  containerd[1101/1006]               0.005      0.000      0.172 
    1877.766930 [0001]  <idle>                              0.007      0.000      0.053 
    1877.766936 [0001]  containerd[1118/1006]               0.053      0.003      0.006 
    1877.766941 [0003]  kubelet[1875/1862]                  0.286      0.000      0.027 
    1877.766953 [0001]  <idle>                              0.006      0.000      0.017 
    1877.766971 [0000]  kubelet[1877/1862]                  0.157      0.005      0.061 
    1877.766971 [0001]  kubelet[1866/1862]               1001.641      0.005      0.017 
    1877.766989 [0003]  kubelet[1871/1862]                  0.368      0.328      0.047 
    1877.766998 [0003]  kubelet[1875/1862]                  0.047      0.008      0.008 
    1877.767000 [0001]  <idle>                              0.017      0.000      0.028 
    1877.767016 [0000]  containerd[1126/1006]               0.206      0.054      0.045 
    1877.767017 [0003]  kubelet[1871/1862]                  0.008      0.000      0.018 
    1877.767019 [0001]  containerd[1118/1006]               0.064      0.005      0.019 
    1877.767029 [0000]  <idle>                              0.106      0.000      0.013 
    1877.767037 [0003]  kubelet[1875/1862]                  0.018      0.006      0.020 
    1877.767039 [0000]  containerd[1126/1006]               0.013      0.006      0.009 
    1877.767161 [0003]  kubelet[1871/1862]                  0.020      0.000      0.123 
    1877.767172 [0003]  containerd[1044/1006]               0.419      0.349      0.010 
    1877.767182 [0003]  containerd[1101/1006]               0.257      0.166      0.010 
    1877.767245 [0003]  <idle>                              0.953      0.000      0.062 
    1877.767249 [0003]  containerd[1044/1006]               0.072      0.005      0.004 
    1877.775512 [0001]  <idle>                              0.019      0.000      8.492 
    1877.775520 [0001]  kubelet[1863/1862]                 10.055      0.004      0.007 
    1877.788090 [0003]  <idle>                              0.004      0.000     20.840 
    1877.788101 [0003]  kubelet[1875/1862]                 21.053      0.003      0.010 
    1877.788518 [0001]  <idle>                              0.007      0.000     12.998 
    1877.788523 [0001]  kubelet[1863/1862]                 12.998      0.004      0.005 
    1877.789154 [0003]  <idle>                              0.010      0.000      1.052 
    1877.789199 [0003]  kubelet[1875/1862]                  1.052      0.005      0.045 
    1877.789213 [0003]  kubelet[1871/1862]                 22.038      0.038      0.014 
    1877.789225 [0003]  kubelet[1875/1862]                  0.014      0.008      0.011 
    1877.798577 [0001]  <idle>                              0.005      0.000     10.053 
    1877.798581 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1877.819276 [0003]  <idle>                              0.070      0.000     30.051 
    1877.819282 [0003]  kubelet[1875/1862]                 30.051      0.004      0.006 
    1877.819952 [0001]  <idle>                              0.004      0.000     21.370 
    1877.819956 [0001]  kubelet[1863/1862]                 21.370      0.003      0.004 
    1877.820334 [0003]  <idle>                              0.006      0.000      1.051 
    1877.820343 [0003]  kubelet[1875/1862]                  1.051      0.003      0.008 
    1877.820349 [0003]  kubelet[1871/1862]                 31.129      0.003      0.006 
    1877.820370 [0003]  kubelet[1875/1862]                  0.006      0.000      0.021 
    1877.822586 [0001]  <idle>                              0.004      0.000      2.629 
    1877.822760 [0001]  avahi-daemon[756]                 148.105      0.004      0.174 
    1877.824692 [0002]  <idle>                              0.008      0.000     57.963 
    1877.824696 [0002]  rcu_preempt[17]                   140.002      0.004      0.004 
    1877.828402 [0003]  <idle>                              0.036      0.000      8.031 
    1877.828408 [0003]  kubelet[1871/1862]                  8.052      0.003      0.006 
    1877.829460 [0003]  <idle>                              0.006      0.000      1.051 
    1877.829497 [0003]  kubelet[1871/1862]                  1.051      0.003      0.037 
    1877.829507 [0003]  kubelet[1875/1862]                  9.126      0.032      0.010 
    1877.829516 [0003]  kubelet[1871/1862]                  0.010      0.006      0.008 
    1877.830012 [0001]  <idle>                              0.174      0.000      7.252 
    1877.830020 [0001]  kubelet[1863/1862]                 10.056      0.006      0.007 
    1877.832694 [0002]  <idle>                              0.004      0.000      7.998 
    1877.832699 [0002]  rcu_preempt[17]                     7.998      0.009      0.004 
    1877.832705 [0002]  kworker/2:3-eve[617]              559.767      0.010      0.006 
    1877.846333 [0002]  <idle>                              0.011      0.000     13.627 
    1877.846377 [0002]  gnome-shell[1240]                 100.099      0.004      0.044 
    1877.888578 [0003]  <idle>                              0.056      0.000     59.061 
    1877.888584 [0003]  kubelet[1871/1862]                 59.061      0.004      0.005 
    1877.889251 [0001]  <idle>                              0.007      0.000     59.230 
    1877.889255 [0001]  kubelet[1863/1862]                 59.230      0.004      0.004 
    1877.889636 [0003]  <idle>                              0.005      0.000      1.051 
    1877.889643 [0003]  kubelet[1871/1862]                  1.051      0.003      0.007 
    1877.889649 [0003]  kubelet[1875/1862]                 60.135      0.003      0.005 
    1877.889680 [0003]  kubelet[1871/1862]                  0.005      0.000      0.030 
    1877.899309 [0001]  <idle>                              0.004      0.000     10.053 
    1877.899313 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1877.928703 [0003]  <idle>                              0.043      0.000     39.023 
    1877.928709 [0003]  kubelet[1875/1862]                 39.053      0.003      0.006 
    1877.929547 [0001]  <idle>                              0.004      0.000     30.233 
    1877.929551 [0001]  kubelet[1863/1862]                 30.233      0.003      0.004 
    1877.929761 [0003]  <idle>                              0.006      0.000      1.051 
    1877.929790 [0003]  kubelet[1875/1862]                  1.051      0.003      0.028 
    1877.929800 [0003]  kubelet[1871/1862]                 40.110      0.023      0.010 
    1877.929809 [0003]  kubelet[1875/1862]                  0.010      0.006      0.008 
    1877.939604 [0001]  <idle>                              0.004      0.000     10.053 
    1877.939608 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1877.946478 [0002]  <idle>                              0.044      0.000    100.100 
    1877.946505 [0002]  gnome-shell[1240]                 100.100      0.006      0.027 
    1877.962861 [0003]  <idle>                              0.047      0.000     33.051 
    1877.962866 [0003]  kubelet[1875/1862]                 33.051      0.003      0.005 
    1877.963051 [0001]  <idle>                              0.004      0.000     23.442 
    1877.963055 [0001]  kubelet[1863/1862]                 23.442      0.003      0.004 
    1877.963918 [0003]  <idle>                              0.005      0.000      1.051 
    1877.963927 [0003]  kubelet[1875/1862]                  1.051      0.003      0.009 
    1877.963933 [0003]  kubelet[1871/1862]                 34.127      0.003      0.005 
    1877.963942 [0003]  kubelet[1875/1862]                  0.005      0.000      0.009 
    1877.973108 [0001]  <idle>                              0.004      0.000     10.053 
    1877.973112 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1877.988986 [0003]  <idle>                              0.023      0.000     25.044 
    1877.988992 [0003]  kubelet[1871/1862]                 25.053      0.003      0.005 
    1877.989728 [0001]  <idle>                              0.004      0.000     16.615 
    1877.989732 [0001]  kubelet[1863/1862]                 16.615      0.003      0.004 
    1877.990044 [0003]  <idle>                              0.005      0.000      1.051 
    1877.990075 [0003]  kubelet[1871/1862]                  1.051      0.003      0.031 
    1877.990085 [0003]  kubelet[1875/1862]                 26.133      0.026      0.009 
    1877.990093 [0003]  kubelet[1871/1862]                  0.009      0.005      0.008 
    1877.999785 [0001]  <idle>                              0.004      0.000     10.053 
    1877.999789 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.001037 [0000]  <idle>                              0.009      0.000    233.998 
    1878.001077 [0000]  gmain[792/775]                   4001.000      0.010      0.039 
    1878.001124 [0000]  gmain[835/766]                   4000.993      0.045      0.047 
    1878.004693 [0002]  <idle>                              0.027      0.000     58.188 
    1878.004698 [0002]  rcu_preempt[17]                   171.994      0.006      0.004 
    1878.012690 [0002]  <idle>                              0.004      0.000      7.992 
    1878.012694 [0002]  rcu_preempt[17]                     7.992      0.006      0.004 
    1878.029145 [0003]  <idle>                              0.048      0.000     39.052 
    1878.029152 [0003]  kubelet[1871/1862]                 39.052      0.004      0.006 
    1878.029841 [0001]  <idle>                              0.004      0.000     30.051 
    1878.029845 [0001]  kubelet[1863/1862]                 30.051      0.003      0.004 
    1878.030203 [0003]  <idle>                              0.006      0.000      1.051 
    1878.030210 [0003]  kubelet[1871/1862]                  1.051      0.003      0.007 
    1878.030216 [0003]  kubelet[1875/1862]                 40.125      0.003      0.005 
    1878.030240 [0003]  kubelet[1871/1862]                  0.005      0.000      0.023 
    1878.032732 [0002]  <idle>                              0.004      0.000     20.037 
    1878.032756 [0002]  wpa_supplicant[860]                 0.000      0.004      0.023 
    1878.039898 [0001]  <idle>                              0.004      0.000     10.053 
    1878.039902 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.046606 [0002]  <idle>                              0.023      0.000     13.850 
    1878.046638 [0002]  gnome-shell[1240]                 100.100      0.006      0.032 
    1878.089279 [0003]  <idle>                              0.036      0.000     59.038 
    1878.089285 [0003]  kubelet[1875/1862]                 59.062      0.003      0.006 
    1878.090126 [0001]  <idle>                              0.004      0.000     50.223 
    1878.090130 [0001]  kubelet[1863/1862]                 50.223      0.003      0.004 
    1878.090337 [0003]  <idle>                              0.006      0.000      1.051 
    1878.090367 [0003]  kubelet[1875/1862]                  1.051      0.003      0.030 
    1878.090373 [0003]  kubelet[1871/1862]                 60.127      0.025      0.006 
    1878.100183 [0001]  <idle>                              0.004      0.000     10.053 
    1878.100187 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.104690 [0000]  <idle>                              0.086      0.000    103.565 
    1878.104696 [0000]  kcompactd0[47]                    511.996      0.006      0.005 
    1878.129420 [0003]  <idle>                              0.036      0.000     39.046 
    1878.129426 [0003]  kubelet[1875/1862]                 39.052      0.003      0.006 
    1878.130289 [0001]  <idle>                              0.004      0.000     30.101 
    1878.130293 [0001]  kubelet[1863/1862]                 30.101      0.003      0.004 
    1878.130478 [0003]  <idle>                              0.006      0.000      1.051 
    1878.130505 [0003]  kubelet[1875/1862]                  1.051      0.003      0.027 
    1878.130515 [0003]  kubelet[1871/1862]                 40.132      0.023      0.009 
    1878.130523 [0003]  kubelet[1875/1862]                  0.009      0.006      0.008 
    1878.140347 [0001]  <idle>                              0.004      0.000     10.053 
    1878.140351 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.146739 [0002]  <idle>                              0.032      0.000    100.100 
    1878.146765 [0002]  gnome-shell[1240]                 100.100      0.006      0.026 
    1878.175110 [0001]  <idle>                              0.004      0.000     34.758 
    1878.175129 [0001]  avahi-daemon[756]                 352.349      0.003      0.019 
    1878.189585 [0003]  <idle>                              0.045      0.000     59.061 
    1878.189590 [0003]  kubelet[1875/1862]                 59.061      0.004      0.005 
    1878.190419 [0001]  <idle>                              0.019      0.000     15.289 
    1878.190426 [0001]  kubelet[1863/1862]                 50.067      0.004      0.006 
    1878.190642 [0003]  <idle>                              0.005      0.000      1.051 
    1878.190649 [0003]  kubelet[1875/1862]                  1.051      0.003      0.006 
    1878.190655 [0003]  kubelet[1871/1862]                 60.134      0.003      0.005 
    1878.190678 [0003]  kubelet[1875/1862]                  0.005      0.000      0.023 
    1878.200479 [0001]  <idle>                              0.006      0.000     10.053 
    1878.200483 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1878.215708 [0003]  <idle>                              0.035      0.000     25.030 
    1878.215714 [0003]  kubelet[1871/1862]                 25.053      0.003      0.005 
    1878.216660 [0001]  <idle>                              0.004      0.000     16.176 
    1878.216664 [0001]  kubelet[1863/1862]                 16.176      0.003      0.004 
    1878.216766 [0003]  <idle>                              0.005      0.000      1.052 
    1878.216782 [0003]  kubelet[1871/1862]                  1.052      0.003      0.015 
    1878.216790 [0003]  kubelet[1875/1862]                 26.103      0.009      0.008 
    1878.216799 [0003]  kubelet[1871/1862]                  0.008      0.005      0.008 
    1878.222850 [0003]  <idle>                              0.032      0.000      6.051 
    1878.222856 [0003]  kubelet[1871/1862]                  6.051      0.003      0.005 
    1878.223908 [0003]  <idle>                              0.005      0.000      1.051 
    1878.223915 [0003]  kubelet[1871/1862]                  1.051      0.003      0.007 
    1878.223927 [0000]  <idle>                              0.005      0.000    119.230 
    1878.223931 [0003]  kubelet[1875/1862]                  7.125      0.003      0.015 
    1878.223940 [0003]  kubelet[1871/1862]                  0.015      0.000      0.008 
    1878.223941 [0000]  kubelet[1877/1862]                456.955      0.005      0.014 
    1878.226718 [0001]  <idle>                              0.004      0.000     10.053 
    1878.226722 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.226959 [0002]  <idle>                              0.026      0.000     80.193 
    1878.227018 [0002]  sshd[1424]                          0.000      0.010      0.059 
    1878.229984 [0003]  <idle>                              0.031      0.000      6.044 
    1878.229991 [0003]  kubelet[1875/1862]                  6.053      0.003      0.006 
    1878.230556 [0001]  <idle>                              0.004      0.000      3.834 
    1878.230560 [0001]  kubelet[1863/1862]                  3.834      0.003      0.004 
    1878.231042 [0003]  <idle>                              0.006      0.000      1.051 
    1878.231073 [0003]  kubelet[1875/1862]                  1.051      0.003      0.030 
    1878.231082 [0003]  kubelet[1871/1862]                  7.133      0.026      0.009 
    1878.231091 [0003]  kubelet[1875/1862]                  0.009      0.005      0.008 
    1878.240614 [0001]  <idle>                              0.004      0.000     10.053 
    1878.240618 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.246867 [0002]  <idle>                              0.059      0.000     19.848 
    1878.246901 [0002]  gnome-shell[1240]                 100.101      0.006      0.034 
    1878.290152 [0003]  <idle>                              0.048      0.000     59.061 
    1878.290158 [0003]  kubelet[1875/1862]                 59.061      0.004      0.005 
    1878.290728 [0001]  <idle>                              0.004      0.000     50.109 
    1878.290732 [0001]  kubelet[1863/1862]                 50.109      0.003      0.004 
    1878.291210 [0003]  <idle>                              0.005      0.000      1.051 
    1878.291218 [0003]  kubelet[1875/1862]                  1.051      0.003      0.008 
    1878.291223 [0003]  kubelet[1871/1862]                 60.135      0.003      0.005 
    1878.291249 [0003]  kubelet[1875/1862]                  0.005      0.000      0.025 
    1878.296690 [0002]  <idle>                              0.034      0.000     49.788 
    1878.296704 [0002]  kworker/2:3-eve[617]              463.985      0.006      0.013 
    1878.296805 [0002]  <idle>                              0.013      0.000      0.101 
    1878.296816 [0002]  kworker/2:3-eve[617]                0.101      0.003      0.011 
    1878.296918 [0002]  <idle>                              0.011      0.000      0.101 
    1878.296928 [0002]  kworker/2:3-eve[617]                0.101      0.002      0.009 
    1878.300785 [0001]  <idle>                              0.004      0.000     10.053 
    1878.300789 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.323167 [0003]  <idle>                              0.039      0.000     31.918 
    1878.323190 [0003]  perf[13308/13306]                1001.000      0.005      0.022 
    1878.323277 [0001]  <idle>                              0.004      0.000     22.487 
    1878.323331 [0001]  avahi-daemon[756]                 148.147      0.003      0.054 
    1878.328604 [0000]  <idle>                              0.014      0.000    104.663 
    1878.328619 [0000]  containerd[1126/1006]             561.564      0.006      0.015 
    1878.328670 [0003]  <idle>                              0.022      0.000      5.479 
    1878.328680 [0003]  containerd[1044/1006]             561.420      0.005      0.010 
    1878.328752 [0003]  <idle>                              0.010      0.000      0.071 
    1878.328757 [0003]  containerd[1044/1006]               0.071      0.004      0.004 
    1878.328828 [0003]  <idle>                              0.004      0.000      0.071 
    1878.328832 [0003]  containerd[1044/1006]               0.071      0.003      0.004 
    1878.328904 [0003]  <idle>                              0.004      0.000      0.071 
    1878.328908 [0003]  containerd[1044/1006]               0.071      0.003      0.003 
    1878.328980 [0003]  <idle>                              0.003      0.000      0.071 
    1878.328983 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329055 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329059 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329131 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329135 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329206 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329210 [0003]  containerd[1044/1006]               0.071      0.002      0.004 
    1878.329282 [0003]  <idle>                              0.004      0.000      0.071 
    1878.329286 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329357 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329361 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329433 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329437 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329509 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329512 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329584 [0003]  <idle>                              0.003      0.000      0.071 
    1878.329588 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1878.329660 [0003]  <idle>                              0.003      0.000      0.072 
    1878.329664 [0003]  containerd[1044/1006]               0.072      0.002      0.003 
    1878.329670 [0000]  <idle>                              0.015      0.000      1.051 
    1878.329682 [0003]  <idle>                              0.003      0.000      0.017 
    1878.329690 [0000]  containerd[1126/1006]               1.051      0.005      0.019 
    1878.329697 [0000]  <idle>                              0.019      0.000      0.006 
    1878.329698 [0003]  containerd[1101/1006]             562.499      0.004      0.015 
    1878.329707 [0000]  containerd[1126/1006]               0.006      0.005      0.010 
    1878.329736 [0003]  <idle>                              0.015      0.000      0.038 
    1878.329741 [0003]  containerd[1044/1006]               0.072      0.003      0.004 
    1878.330275 [0003]  <idle>                              0.004      0.000      0.534 
    1878.330287 [0003]  kubelet[1871/1862]                 39.052      0.003      0.011 
    1878.331124 [0001]  <idle>                              0.054      0.000      7.793 
    1878.331131 [0001]  kubelet[1863/1862]                 30.335      0.004      0.006 
    1878.331339 [0003]  <idle>                              0.011      0.000      1.051 
    1878.331378 [0003]  kubelet[1871/1862]                  1.051      0.005      0.039 
    1878.331389 [0003]  kubelet[1875/1862]                 40.129      0.032      0.011 
    1878.331400 [0003]  kubelet[1871/1862]                  0.011      0.006      0.011 
    1878.332450 [0003]  <idle>                              0.061      0.000      1.049 
    1878.332459 [0003]  kubelet[1871/1862]                  1.049      0.003      0.009 
    1878.332465 [0003]  kubelet[1875/1862]                  1.069      0.003      0.005 
    1878.332476 [0003]  kubelet[1871/1862]                  0.005      0.000      0.011 
    1878.341185 [0001]  <idle>                              0.006      0.000     10.053 
    1878.341189 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1878.346519 [0003]  <idle>                              0.025      0.000     14.042 
    1878.346525 [0003]  kubelet[1875/1862]                 14.053      0.003      0.006 
    1878.346577 [0001]  <idle>                              0.004      0.000      5.388 
    1878.346582 [0001]  kubelet[1863/1862]                  5.388      0.003      0.004 
    1878.346999 [0002]  <idle>                              0.009      0.000     50.071 
    1878.347031 [0002]  gnome-shell[1240]                 100.097      0.004      0.032 
    1878.347576 [0003]  <idle>                              0.006      0.000      1.051 
    1878.347667 [0003]  kubelet[1875/1862]                  1.051      0.003      0.090 
    1878.347678 [0003]  kubelet[1871/1862]                 15.191      0.085      0.010 
    1878.347688 [0003]  kubelet[1875/1862]                  0.010      0.006      0.009 
    1878.356635 [0001]  <idle>                              0.004      0.000     10.053 
    1878.356640 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1878.360697 [0001]  <idle>                              0.004      0.000      4.057 
    1878.360708 [0001]  kworker/1:1-eve[8804]             735.981      0.012      0.010 
    1878.360779 [0001]  kworker/u10:3-e[86]              2047.879      0.017      0.071 
    1878.390740 [0003]  <idle>                              0.111      0.000     43.052 
    1878.390747 [0003]  kubelet[1875/1862]                 43.052      0.004      0.006 
    1878.391299 [0001]  <idle>                              0.082      0.000     30.519 
    1878.391304 [0001]  kubelet[1863/1862]                 34.659      0.004      0.005 
    1878.391798 [0003]  <idle>                              0.006      0.000      1.051 
    1878.391806 [0003]  kubelet[1875/1862]                  1.051      0.003      0.007 
    1878.391812 [0003]  kubelet[1871/1862]                 44.127      0.003      0.005 
    1878.391842 [0003]  kubelet[1875/1862]                  0.005      0.000      0.030 
    1878.401357 [0001]  <idle>                              0.005      0.000     10.053 
    1878.401362 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.430866 [0003]  <idle>                              0.044      0.000     39.023 
    1878.430872 [0003]  kubelet[1871/1862]                 39.053      0.003      0.006 
    1878.431426 [0001]  <idle>                              0.004      0.000     30.064 
    1878.431430 [0001]  kubelet[1863/1862]                 30.064      0.003      0.004 
    1878.431924 [0003]  <idle>                              0.006      0.000      1.051 
    1878.431953 [0003]  kubelet[1871/1862]                  1.051      0.003      0.029 
    1878.431960 [0003]  kubelet[1875/1862]                 40.110      0.025      0.006 
    1878.441484 [0001]  <idle>                              0.004      0.000     10.053 
    1878.441488 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.447132 [0002]  <idle>                              0.032      0.000    100.101 
    1878.447162 [0002]  gnome-shell[1240]                 100.101      0.006      0.029 
    1878.491016 [0003]  <idle>                              0.036      0.000     59.055 
    1878.491022 [0003]  kubelet[1871/1862]                 59.062      0.003      0.006 
    1878.491891 [0001]  <idle>                              0.004      0.000     50.403 
    1878.491895 [0001]  kubelet[1863/1862]                 50.403      0.003      0.004 
    1878.492074 [0003]  <idle>                              0.006      0.000      1.051 
    1878.492110 [0003]  kubelet[1871/1862]                  1.051      0.003      0.036 
    1878.492120 [0003]  kubelet[1875/1862]                 60.149      0.031      0.009 
    1878.492129 [0003]  kubelet[1871/1862]                  0.009      0.006      0.009 
    1878.501949 [0001]  <idle>                              0.004      0.000     10.053 
    1878.501953 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1878.531181 [0003]  <idle>                              0.055      0.000     39.052 
    1878.531187 [0003]  kubelet[1871/1862]                 39.052      0.003      0.005 
    1878.532004 [0001]  <idle>                              0.004      0.000     30.051 
    1878.532008 [0001]  kubelet[1863/1862]                 30.051      0.003      0.004 
    1878.532238 [0003]  <idle>                              0.005      0.000      1.051 
    1878.532246 [0003]  kubelet[1871/1862]                  1.051      0.003      0.007 
    1878.532251 [0003]  kubelet[1875/1862]                 40.126      0.003      0.005 
    1878.532278 [0003]  kubelet[1871/1862]                  0.005      0.000      0.026 
    1878.542061 [0001]  <idle>                              0.004      0.000     10.053 
