           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2035.594463 [0000]  flanneld[2170/2158]                 0.070      0.004      0.004 
    2035.594535 [0000]  <idle>                              0.004      0.000      0.071 
    2035.594539 [0000]  flanneld[2170/2158]                 0.071      0.003      0.004 
    2035.594613 [0000]  <idle>                              0.004      0.000      0.074 
    2035.594618 [0000]  flanneld[2170/2158]                 0.074      0.005      0.004 
    2035.594639 [0003]  sleep[14682]                        0.000      0.006      0.771 
    2035.594689 [0000]  <idle>                              0.004      0.000      0.071 
    2035.594693 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.594765 [0000]  <idle>                              0.003      0.000      0.071 
    2035.594768 [0000]  flanneld[2170/2158]                 0.071      0.002      0.003 
    2035.594840 [0000]  <idle>                              0.003      0.000      0.071 
    2035.594844 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.594916 [0000]  <idle>                              0.003      0.000      0.071 
    2035.594920 [0000]  flanneld[2170/2158]                 0.071      0.003      0.004 
    2035.594992 [0000]  <idle>                              0.004      0.000      0.072 
    2035.594996 [0000]  flanneld[2170/2158]                 0.072      0.004      0.003 
    2035.595068 [0000]  <idle>                              0.003      0.000      0.071 
    2035.595072 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.595144 [0000]  <idle>                              0.003      0.000      0.071 
    2035.595148 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.595219 [0000]  <idle>                              0.003      0.000      0.071 
    2035.595223 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.595295 [0000]  <idle>                              0.003      0.000      0.071 
    2035.595299 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.595371 [0000]  <idle>                              0.003      0.000      0.072 
    2035.595375 [0000]  flanneld[2170/2158]                 0.072      0.003      0.004 
    2035.595447 [0000]  <idle>                              0.004      0.000      0.071 
    2035.595451 [0000]  flanneld[2170/2158]                 0.071      0.002      0.004 
    2035.595523 [0000]  <idle>                              0.004      0.000      0.071 
    2035.595526 [0000]  flanneld[2170/2158]                 0.071      0.003      0.003 
    2035.595599 [0001]  :14683[14683]                       0.000      0.000      1.506 
    2035.595600 [0000]  <idle>                              0.003      0.000      0.073 
    2035.595653 [0000]  flanneld[2171/2158]                 1.320      0.009      0.052 
    2035.595664 [0000]  flanneld[2170/2158]                 0.126      0.056      0.010 
    2035.595676 [0000]  flanneld[2339/2158]                 1.285      0.011      0.012 
    2035.595721 [0000]  <idle>                              0.075      0.000      0.044 
    2035.595729 [0000]  flanneld[2171/2158]                 0.067      0.004      0.007 
    2035.595736 [0000]  <idle>                              0.007      0.000      0.006 
    2035.595740 [0000]  flanneld[2170/2158]                 0.071      0.003      0.004 
    2035.595790 [0001]  flanneld[2305/2158]                 1.571      0.032      0.191 
    2035.595793 [0002]  <idle>                              0.027      0.000      1.974 
    2035.595812 [0000]  <idle>                              0.004      0.000      0.071 
    2035.595816 [0000]  flanneld[2170/2158]                 0.071      0.003      0.004 
    2035.595888 [0000]  <idle>                              0.004      0.000      0.072 
    2035.595892 [0000]  flanneld[2170/2158]                 0.072      0.003      0.003 
    2035.595904 [0001]  <idle>                              1.697      0.000      0.113 
    2035.595929 [0000]  <idle>                              0.003      0.000      0.037 
    2035.595934 [0000]  flanneld[2339/2158]                 0.252      0.004      0.004 
    2035.595940 [0001]  flanneld[2305/2158]                 0.113      0.008      0.036 
    2035.595967 [0000]  <idle>                              0.004      0.000      0.032 
    2035.595971 [0000]  flanneld[2170/2158]                 0.075      0.006      0.004 
    2035.596008 [0000]  flanneld[2339/2158]                 0.037      0.008      0.036 
    2035.596019 [0000]  flanneld[2172/2158]                 1.643      0.032      0.011 
    2035.596044 [0000]  <idle>                              0.052      0.000      0.025 
    2035.596049 [0000]  flanneld[2170/2158]                 0.072      0.003      0.004 
    2035.596140 [0000]  <idle>                              0.004      0.000      0.091 
    2035.596144 [0000]  flanneld[2170/2158]                 0.091      0.003      0.004 
    2035.596277 [0000]  <idle>                              0.004      0.000      0.132 
    2035.596281 [0000]  flanneld[2170/2158]                 0.132      0.003      0.004 
    2035.596494 [0000]  <idle>                              0.004      0.000      0.212 
    2035.596498 [0000]  flanneld[2170/2158]                 0.212      0.004      0.003 
    2035.596720 [0002]  iptables[14684]                     0.000      0.008      0.927 
    2035.596730 [0002]  rcu_preempt[17]                   104.024      0.013      0.009 
    2035.596870 [0000]  <idle>                              0.003      0.000      0.372 
    2035.596877 [0000]  flanneld[2170/2158]                 0.372      0.003      0.006 
    2035.597215 [0000]  <idle>                              0.006      0.000      0.337 
    2035.597230 [0001]  <idle>                              0.036      0.000      1.289 
    2035.597233 [0002]  :14684[14684]                       0.000      0.000      0.502 
    2035.597242 [0000]  flanneld[2171/2158]                 1.485      0.005      0.027 
    2035.597294 [0000]  <idle>                              0.027      0.000      0.052 
    2035.597302 [0000]  flanneld[2171/2158]                 0.052      0.004      0.007 
    2035.597349 [0000]  <idle>                              0.007      0.000      0.047 
    2035.597350 [0001]  flanneld[2305/2158]                 1.289      0.005      0.119 
    2035.597450 [0001]  <idle>                              0.119      0.000      0.100 
    2035.597492 [0001]  flanneld[2305/2158]                 0.100      0.005      0.041 
    2035.597551 [0001]  flanneld[2172/2158]                 1.473      0.025      0.058 
    2035.597560 [0001]  flanneld[2339/2158]                 1.543      0.051      0.008 
    2035.598766 [0001]  <idle>                              0.109      0.000      1.205 
    2035.598766 [0000]  :14685[14685]                       0.000      0.000      1.416 
    2035.598787 [0000]  flanneld[2170/2158]                 1.889      1.201      0.020 
    2035.598810 [0001]  flanneld[2305/2158]                 1.273      0.007      0.044 
    2035.598823 [0001]  <idle>                              0.044      0.000      0.013 
    2035.598830 [0001]  flanneld[2339/2158]                 1.263      0.004      0.006 
    2035.598881 [0001]  <idle>                              0.006      0.000      0.051 
    2035.598889 [0001]  flanneld[2305/2158]                 0.071      0.004      0.007 
    2035.598940 [0001]  <idle>                              0.007      0.000      0.050 
    2035.598942 [0000]  flanneld[2171/2158]                 1.485      0.047      0.154 
    2035.599041 [0000]  <idle>                              1.592      0.000      0.098 
    2035.599081 [0000]  flanneld[2171/2158]                 0.098      0.007      0.040 
    2035.600118 [0000]  <idle>                              0.040      0.000      1.036 
    2035.600138 [0000]  flanneld[2170/2158]                 1.330      0.005      0.020 
    2035.600192 [0000]  flanneld[2339/2158]                 1.308      1.076      0.053 
    2035.600200 [0000]  flanneld[2172/2158]                 2.640      0.045      0.008 
    2035.600218 [0000]  <idle>                              0.082      0.000      0.018 
    2035.600220 [0001]  :14686[14686]                       0.000      0.000      1.280 
    2035.600254 [0000]  flanneld[2171/2158]                 1.136      0.005      0.035 
    2035.600265 [0000]  <idle>                              0.035      0.000      0.011 
    2035.600271 [0000]  flanneld[2172/2158]                 0.065      0.005      0.006 
    2035.600321 [0000]  <idle>                              0.006      0.000      0.050 
    2035.600329 [0000]  flanneld[2171/2158]                 0.067      0.003      0.007 
    2035.600379 [0000]  <idle>                              0.007      0.000      0.049 
    2035.600381 [0001]  flanneld[2305/2158]                 1.331      0.022      0.160 
    2035.600474 [0001]  <idle>                              1.441      0.000      0.092 
    2035.600514 [0001]  flanneld[2305/2158]                 0.092      0.007      0.040 
    2035.601676 [0001]  <idle>                              0.040      0.000      1.161 
    2035.601678 [0000]  :14687[14687]                       0.000      0.000      1.299 
    2035.601729 [0001]  flanneld[2305/2158]                 1.161      0.005      0.053 
    2035.601750 [0001]  flanneld[2171/2158]                 1.400      0.076      0.020 
    2035.601759 [0001]  flanneld[2339/2158]                 1.558      0.054      0.008 
    2035.601796 [0001]  <idle>                              0.082      0.000      0.037 
    2035.601803 [0001]  flanneld[2171/2158]                 0.045      0.005      0.007 
    2035.601847 [0001]  <idle>                              0.007      0.000      0.044 
    2035.601849 [0000]  flanneld[2172/2158]                 1.406      1.183      0.171 
    2035.601938 [0000]  <idle>                              1.470      0.000      0.088 
    2035.601973 [0000]  flanneld[2172/2158]                 0.088      0.007      0.035 
    2035.602739 [0000]  <idle>                              0.035      0.000      0.766 
    2035.602759 [0000]  flanneld[2170/2158]                 2.601      0.004      0.019 
    2035.602807 [0000]  flanneld[2339/2158]                 1.000      0.803      0.048 
    2035.602815 [0000]  flanneld[2305/2158]                 1.078      0.042      0.007 
    2035.603089 [0000]  <idle>                              0.075      0.000      0.274 
    2035.603092 [0001]  :14688[14688]                       0.000      0.000      1.244 
    2035.603125 [0000]  flanneld[2172/2158]                 1.116      0.005      0.035 
    2035.603136 [0000]  <idle>                              0.035      0.000      0.011 
    2035.603141 [0000]  flanneld[2305/2158]                 0.320      0.005      0.005 
    2035.603158 [0001]  flanneld[2171/2158]                 1.288      0.024      0.066 
    2035.607920 [0000]  <idle>                              0.005      0.000      4.779 
    2035.607927 [0000]  flanneld[2170/2158]                 5.161      0.004      0.006 
    2035.608694 [0002]  <idle>                              1.439      0.000     11.461 
    2035.608704 [0002]  rcu_preempt[17]                    11.963      0.005      0.010 
    2035.616689 [0002]  <idle>                              0.010      0.000      7.984 
    2035.616693 [0002]  rcu_preempt[17]                     7.984      0.002      0.003 
    2035.624689 [0002]  <idle>                              0.003      0.000      7.995 
    2035.624692 [0002]  rcu_preempt[17]                     7.995      0.002      0.003 
    2035.628698 [0002]  <idle>                              0.003      0.000      4.005 
    2035.628714 [0002]  ksoftirqd/2[27]                     0.000      0.003      0.015 
    2035.628719 [0002]  rcu_preempt[17]                     4.021      0.024      0.005 
    2035.636694 [0002]  <idle>                              0.020      0.000      7.974 
    2035.636697 [0002]  rcu_preempt[17]                     7.974      0.005      0.003 
    2035.640691 [0002]  <idle>                              0.003      0.000      3.994 
    2035.640695 [0002]  rcu_preempt[17]                     3.994      0.003      0.003 
    2035.643087 [0002]  <idle>                              0.003      0.000      2.392 
    2035.643117 [0002]  kubelet[1875/1862]                 78.080      0.004      0.029 
    2035.643877 [0002]  <idle>                              0.029      0.000      0.760 
    2035.643887 [0002]  kubelet[1863/1862]                 78.694      0.005      0.009 
    2035.644165 [0002]  <idle>                              0.009      0.000      0.278 
    2035.644180 [0002]  kubelet[1875/1862]                  1.047      0.003      0.015 
    2035.644191 [0002]  kubelet[1868/1862]                 79.181      0.004      0.010 
    2035.644263 [0002]  kubelet[1875/1862]                  0.010      0.000      0.072 
    2035.644579 [0002]  <idle>                              0.098      0.000      0.315 
    2035.644584 [0002]  kubelet[1863/1862]                  0.692      0.003      0.005 
    2035.648695 [0002]  <idle>                              0.005      0.000      4.110 
    2035.648700 [0002]  rcu_preempt[17]                     8.000      0.006      0.005 
    2035.651107 [0000]  <idle>                              0.006      0.000     43.179 
    2035.651214 [0000]  gnome-shell[1240]                 100.098      0.005      0.107 
    2035.664243 [0002]  <idle>                              0.005      0.000     15.543 
    2035.664251 [0002]  kubelet[1868/1862]                 20.052      0.004      0.007 
    2035.665038 [0002]  <idle>                              0.007      0.000      0.787 
    2035.665043 [0002]  kubelet[1863/1862]                 20.454      0.003      0.004 
    2035.665302 [0002]  <idle>                              0.004      0.000      0.259 
    2035.665350 [0002]  kubelet[1868/1862]                  1.051      0.002      0.047 
    2035.665357 [0002]  kubelet[1875/1862]                 21.086      0.040      0.007 
    2035.666379 [0002]  <idle>                              0.054      0.000      1.021 
    2035.666384 [0002]  kubelet[1863/1862]                  1.335      0.006      0.004 
    2035.666391 [0002]  kubelet[1868/1862]                  1.034      0.008      0.006 
    2035.667014 [0002]  <idle>                              0.011      0.000      0.623 
    2035.667018 [0002]  kubelet[1863/1862]                  0.630      0.003      0.004 
    2035.667441 [0002]  <idle>                              0.004      0.000      0.422 
    2035.667458 [0002]  kubelet[1868/1862]                  1.050      0.003      0.017 
    2035.667472 [0002]  kubelet[1875/1862]                  2.101      0.012      0.013 
    2035.667483 [0002]  kubelet[1868/1862]                  0.013      0.007      0.010 
    2035.669632 [0002]  <idle>                              0.042      0.000      2.149 
    2035.669638 [0002]  kubelet[1863/1862]                  2.613      0.004      0.005 
    2035.672695 [0002]  <idle>                              0.005      0.000      3.057 
    2035.672701 [0003]  <idle>                              0.771      0.000     78.062 
    2035.672706 [0002]  kworker/2:3-eve[617]              703.755      0.005      0.010 
    2035.672712 [0003]  kworker/3:1-eve[13530]            667.966      0.009      0.010 
    2035.688700 [0001]  <idle>                              1.311      0.000     85.542 
    2035.688728 [0001]  rtkit-daemon[1187/1184]             0.000      0.012      0.027 
    2035.688729 [0002]  <idle>                              0.010      0.000     16.023 
    2035.688746 [0002]  rtkit-daemon[1188/1184]             0.000      0.011      0.017 
    2035.722542 [0002]  <idle>                              0.017      0.000     33.795 
    2035.722554 [0002]  kubelet[1868/1862]                 55.058      0.005      0.012 
    2035.723018 [0002]  <idle>                              0.012      0.000      0.463 
    2035.723023 [0002]  kubelet[1863/1862]                 53.380      0.004      0.005 
    2035.723604 [0002]  <idle>                              0.005      0.000      0.581 
    2035.723616 [0002]  kubelet[1868/1862]                  1.049      0.003      0.011 
    2035.723623 [0002]  kubelet[1875/1862]                 56.143      0.004      0.006 
    2035.723635 [0002]  kubelet[1868/1862]                  0.006      0.000      0.012 
    2035.728196 [0002]  <idle>                              0.030      0.000      4.561 
    2035.728201 [0002]  kubelet[1863/1862]                  5.173      0.003      0.004 
    2035.743675 [0002]  <idle>                              0.004      0.000     15.474 
    2035.743680 [0002]  kubelet[1875/1862]                 20.052      0.003      0.005 
    2035.744305 [0002]  <idle>                              0.005      0.000      0.625 
    2035.744309 [0002]  kubelet[1863/1862]                 16.104      0.003      0.003 
    2035.744732 [0002]  <idle>                              0.003      0.000      0.423 
    2035.744785 [0002]  kubelet[1875/1862]                  1.052      0.003      0.052 
    2035.744792 [0002]  kubelet[1868/1862]                 21.150      0.048      0.007 
    2035.751310 [0000]  <idle>                              0.107      0.000    100.095 
    2035.751340 [0000]  gnome-shell[1240]                 100.095      0.006      0.030 
    2035.754363 [0002]  <idle>                              0.059      0.000      9.570 
    2035.754368 [0002]  kubelet[1863/1862]                 10.054      0.003      0.004 
    2035.764837 [0002]  <idle>                              0.004      0.000     10.468 
    2035.764842 [0002]  kubelet[1875/1862]                 20.051      0.003      0.005 
    2035.765399 [0002]  <idle>                              0.005      0.000      0.556 
    2035.765403 [0002]  kubelet[1863/1862]                 11.030      0.003      0.003 
    2035.765894 [0002]  <idle>                              0.003      0.000      0.491 
    2035.765934 [0002]  kubelet[1875/1862]                  1.051      0.003      0.040 
    2035.765947 [0002]  kubelet[1868/1862]                 21.141      0.035      0.012 
    2035.765957 [0002]  kubelet[1875/1862]                  0.012      0.007      0.009 
    2035.775456 [0002]  <idle>                              0.063      0.000      9.498 
    2035.775461 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2035.819011 [0002]  <idle>                              0.004      0.000     43.550 
    2035.819016 [0002]  kubelet[1875/1862]                 53.053      0.003      0.005 
    2035.819957 [0002]  <idle>                              0.005      0.000      0.940 
    2035.819961 [0002]  kubelet[1863/1862]                 44.496      0.003      0.004 
    2035.820069 [0002]  <idle>                              0.004      0.000      0.107 
    2035.820077 [0002]  kubelet[1875/1862]                  1.052      0.003      0.008 
    2035.820083 [0002]  kubelet[1868/1862]                 54.129      0.003      0.006 
    2035.820118 [0001]  <idle>                              0.027      0.000    131.390 
    2035.820141 [0001]  kubelet[1866/1862]                667.248      0.008      0.022 
    2035.820443 [0002]  kubelet[1875/1862]                  0.006      0.000      0.360 
    2035.820449 [0002]  kubelet[1868/1862]                  0.360      0.007      0.005 
    2035.820454 [0002]  kubelet[1875/1862]                  0.005      0.000      0.004 
    2035.820465 [0002]  kubelet[1868/1862]                  0.004      0.003      0.011 
    2035.820881 [0002]  kubelet[1875/1862]                  0.011      0.000      0.415 
    2035.820919 [0002]  kworker/2:3-eve[617]              148.175      0.182      0.038 
    2035.820926 [0002]  rcu_preempt[17]                   172.219      0.211      0.006 
    2035.820933 [0002]  kubelet[1868/1862]                  0.460      0.396      0.007 
    2035.828694 [0002]  <idle>                              0.864      0.000      7.760 
    2035.828699 [0002]  rcu_preempt[17]                     7.768      0.006      0.005 
    2035.830013 [0002]  <idle>                              0.005      0.000      1.314 
    2035.830021 [0002]  kubelet[1863/1862]                 10.052      0.003      0.007 
    2035.844518 [0002]  <idle>                              0.007      0.000     14.497 
    2035.844526 [0002]  kubelet[1868/1862]                 23.584      0.004      0.008 
    2035.844834 [0002]  <idle>                              0.008      0.000      0.308 
    2035.844839 [0002]  kubelet[1863/1862]                 14.813      0.003      0.005 
    2035.845577 [0002]  <idle>                              0.005      0.000      0.738 
    2035.845625 [0002]  kubelet[1868/1862]                  1.051      0.003      0.047 
    2035.845635 [0002]  kubelet[1875/1862]                 24.744      0.040      0.009 
    2035.845644 [0002]  kubelet[1868/1862]                  0.009      0.003      0.009 
    2035.845651 [0002]  kubelet[1875/1862]                  0.009      0.000      0.006 
    2035.851441 [0000]  <idle>                              0.030      0.000    100.100 
    2035.851472 [0000]  gnome-shell[1240]                 100.100      0.006      0.030 
    2035.854893 [0002]  <idle>                              0.073      0.000      9.241 
    2035.854897 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2035.865697 [0002]  <idle>                              0.004      0.000     10.799 
    2035.865703 [0002]  kubelet[1868/1862]                 20.052      0.003      0.005 
    2035.865984 [0002]  <idle>                              0.005      0.000      0.280 
    2035.865988 [0002]  kubelet[1863/1862]                 11.086      0.003      0.004 
    2035.866755 [0002]  <idle>                              0.004      0.000      0.766 
    2035.866843 [0002]  kubelet[1868/1862]                  1.051      0.003      0.088 
    2035.866855 [0002]  kubelet[1875/1862]                 21.191      0.083      0.011 
    2035.866865 [0002]  kubelet[1868/1862]                  0.011      0.006      0.010 
    2035.876042 [0002]  <idle>                              0.110      0.000      9.176 
    2035.876047 [0002]  kubelet[1863/1862]                 10.054      0.004      0.004 
    2035.944943 [0002]  <idle>                              0.004      0.000     68.896 
    2035.944949 [0002]  kubelet[1868/1862]                 78.078      0.003      0.005 
    2035.945673 [0002]  <idle>                              0.005      0.000      0.723 
    2035.945677 [0002]  kubelet[1863/1862]                 69.626      0.003      0.004 
    2035.946001 [0002]  <idle>                              0.004      0.000      0.323 
    2035.946009 [0002]  kubelet[1868/1862]                  1.051      0.003      0.007 
    2035.946015 [0002]  kubelet[1875/1862]                 79.153      0.003      0.006 
    2035.946072 [0001]  <idle>                              0.022      0.000    125.930 
    2035.946082 [0001]  kubelet[1866/1862]                125.930      0.008      0.010 
    2035.946134 [0001]  <idle>                              0.010      0.000      0.052 
    2035.946139 [0001]  kubelet[1866/1862]                  0.052      0.004      0.005 
    2035.946391 [0002]  kubelet[1868/1862]                  0.006      0.000      0.375 
    2035.951571 [0000]  <idle>                              0.030      0.000    100.099 
    2035.951597 [0000]  gnome-shell[1240]                 100.099      0.004      0.025 
    2035.955735 [0002]  <idle>                              0.389      0.000      9.344 
    2035.955742 [0002]  kubelet[1863/1862]                 10.057      0.005      0.006 
    2035.966067 [0002]  <idle>                              0.006      0.000     10.325 
    2035.966075 [0002]  kubelet[1875/1862]                 20.052      0.003      0.007 
    2035.966890 [0002]  <idle>                              0.007      0.000      0.815 
    2035.966894 [0002]  kubelet[1863/1862]                 11.148      0.003      0.004 
    2035.967126 [0002]  <idle>                              0.004      0.000      0.231 
    2035.967170 [0002]  kubelet[1875/1862]                  1.051      0.003      0.044 
    2035.967179 [0002]  kubelet[1868/1862]                 20.779      0.037      0.008 
    2035.976948 [0002]  <idle>                              0.052      0.000      9.769 
    2035.976953 [0002]  kubelet[1863/1862]                 10.053      0.004      0.004 
    2035.992699 [0002]  <idle>                              0.004      0.000     15.746 
    2035.992714 [0002]  kworker/2:3-eve[617]              171.779      0.006      0.014 
    2035.992823 [0002]  kerneloops[1142]                    0.000      0.026      0.108 
    2035.992835 [0002]  kworker/2:3-eve[617]                0.108      0.008      0.011 
    2035.992936 [0002]  kerneloops[1142]                    0.011      0.000      0.101 
    2035.992947 [0002]  kworker/2:3-eve[617]                0.101      0.003      0.011 
    2035.995860 [0002]  kerneloops[1142]                    0.011      0.000      2.912 
    2036.045253 [0002]  <idle>                              3.160      0.000     49.393 
    2036.045265 [0002]  kubelet[1875/1862]                 78.082      0.004      0.012 
    2036.046133 [0002]  <idle>                              0.012      0.000      0.867 
    2036.046139 [0002]  kubelet[1863/1862]                 69.180      0.004      0.006 
    2036.046315 [0002]  <idle>                              0.006      0.000      0.175 
    2036.046366 [0002]  kubelet[1875/1862]                  1.049      0.003      0.051 
    2036.046380 [0002]  kubelet[1868/1862]                 79.187      0.043      0.013 
    2036.046391 [0002]  kubelet[1875/1862]                  0.013      0.007      0.011 
    2036.051698 [0000]  <idle>                              0.025      0.000    100.100 
    2036.051722 [0000]  gnome-shell[1240]                 100.100      0.005      0.024 
    2036.056193 [0002]  <idle>                              0.076      0.000      9.801 
    2036.056198 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2036.056704 [0001]  <idle>                              0.005      0.000    110.565 
    2036.056717 [0001]  kworker/1:2-cgr[13974]            895.875      0.014      0.012 
    2036.056855 [0001]  kworker/u10:3-e[86]               640.013      0.020      0.137 
    2036.066441 [0002]  <idle>                              0.004      0.000     10.243 
    2036.066448 [0002]  kubelet[1875/1862]                 20.049      0.003      0.006 
    2036.067219 [0002]  <idle>                              0.006      0.000      0.771 
    2036.067223 [0002]  kubelet[1863/1862]                 11.021      0.003      0.004 
    2036.067500 [0002]  <idle>                              0.004      0.000      0.276 
    2036.067507 [0002]  kubelet[1875/1862]                  1.051      0.003      0.007 
    2036.067514 [0002]  kubelet[1868/1862]                 21.127      0.003      0.006 
    2036.067549 [0002]  kubelet[1875/1862]                  0.006      0.000      0.035 
    2036.077277 [0002]  <idle>                              0.049      0.000      9.728 
    2036.077282 [0002]  kubelet[1863/1862]                 10.053      0.004      0.004 
    2036.082253 [0000]  <idle>                              0.024      0.000     30.531 
    2036.082266 [0000]  flanneld[2170/2158]               474.326      0.008      0.013 
    2036.082287 [0001]  <idle>                              0.150      0.000     25.432 
    2036.082310 [0001]  flanneld[2171/2158]               479.128      0.008      0.023 
    2036.082352 [0001]  <idle>                              0.023      0.000      0.041 
    2036.082361 [0001]  flanneld[2171/2158]                 0.041      0.006      0.008 
    2036.082431 [0000]  flanneld[2172/2158]               479.141      0.017      0.164 
    2036.082431 [0003]  <idle>                              0.010      0.000    409.719 
    2036.082555 [0000]  <idle>                              0.177      0.000      0.123 
    2036.082606 [0000]  flanneld[2172/2158]                 0.123      0.008      0.051 
    2036.082658 [0000]  flanneld[2305/2158]               479.464      0.021      0.052 
    2036.082669 [0000]  flanneld[2339/2158]               479.850      0.042      0.010 
    2036.084016 [0001]  <idle>                              0.008      0.000      1.655 
    2036.084031 [0000]  <idle>                              0.114      0.000      1.362 
    2036.084036 [0003]  :14689[14689]                       0.000      0.000      1.604 
    2036.084053 [0001]  flanneld[2171/2158]                 1.655      0.010      0.036 
    2036.084113 [0001]  <idle>                              0.036      0.000      0.060 
    2036.084120 [0001]  flanneld[2171/2158]                 0.060      0.005      0.006 
    2036.084173 [0001]  <idle>                              0.006      0.000      0.052 
    2036.084174 [0000]  flanneld[2172/2158]                 1.425      0.007      0.142 
    2036.084280 [0000]  <idle>                              0.142      0.000      0.105 
    2036.084315 [0000]  flanneld[2172/2158]                 0.105      0.006      0.034 
    2036.084356 [0000]  flanneld[2339/2158]                 1.645      0.015      0.041 
    2036.084368 [0000]  flanneld[2305/2158]                 1.697      0.034      0.011 
    2036.084714 [0003]  <idle>                              1.604      0.000      0.678 
    2036.084717 [0002]  <idle>                              0.004      0.000      7.435 
    2036.084728 [0002]  rcu_preempt[17]                   256.017      0.008      0.010 
    2036.084759 [0003]  kworker/3:1-eve[13530]            412.002      0.014      0.044 
    2036.085470 [0000]  <idle>                              0.087      0.000      1.101 
    2036.085470 [0001]  :14690[14690]                       0.000      0.000      1.297 
    2036.085514 [0000]  flanneld[2172/2158]                 1.154      0.006      0.044 
    2036.085518 [0000]  <idle>                              0.044      0.000      0.004 
    2036.085527 [0000]  flanneld[2305/2158]                 1.150      0.007      0.008 
    2036.085575 [0000]  <idle>                              0.008      0.000      0.048 
    2036.085583 [0000]  flanneld[2172/2158]                 0.061      0.004      0.007 
    2036.085643 [0003]  <idle>                              0.044      0.000      0.884 
    2036.085645 [0001]  flanneld[2171/2158]                 1.349      0.027      0.175 
    2036.085753 [0001]  <idle>                              1.472      0.000      0.107 
    2036.085777 [0000]  <idle>                              0.007      0.000      0.193 
    2036.085783 [0000]  flanneld[2305/2158]                 0.249      0.004      0.006 
    2036.085787 [0001]  flanneld[2171/2158]                 0.107      0.008      0.034 
    2036.085838 [0000]  <idle>                              0.006      0.000      0.054 
    2036.085846 [0000]  flanneld[2305/2158]                 0.054      0.003      0.008 
    2036.085854 [0000]  flanneld[2339/2158]                 1.490      0.004      0.007 
    2036.085885 [0000]  flanneld[2305/2158]                 0.007      0.000      0.031 
    2036.087009 [0000]  <idle>                              0.047      0.000      1.124 
    2036.087023 [0001]  <idle>                              0.034      0.000      1.236 
    2036.087027 [0003]  :-1[-1]                             0.000      0.000      1.383 
    2036.087035 [0000]  flanneld[2172/2158]                 1.426      0.006      0.026 
    2036.087089 [0000]  <idle>                              0.026      0.000      0.053 
    2036.087095 [0000]  flanneld[2172/2158]                 0.053      0.004      0.006 
    2036.087130 [0000]  <idle>                              0.006      0.000      0.034 
    2036.087131 [0001]  flanneld[2171/2158]                 1.236      0.006      0.108 
    2036.087227 [0001]  <idle>                              0.108      0.000      0.095 
    2036.087270 [0001]  flanneld[2171/2158]                 0.095      0.005      0.043 
    2036.087288 [0000]  iptables[14692]                     0.000      0.002      0.158 
    2036.087303 [0000]  flanneld[2339/2158]                 1.434      0.008      0.014 
    2036.087312 [0001]  flanneld[2305/2158]                 1.385      0.027      0.041 
    2036.088557 [0000]  :14692[14692]                       0.000      0.000      1.254 
    2036.088557 [0001]  <idle>                              0.084      0.000      1.245 
    2036.088593 [0001]  flanneld[2171/2158]                 1.286      0.007      0.035 
    2036.088601 [0001]  <idle>                              0.035      0.000      0.008 
    2036.088608 [0001]  flanneld[2305/2158]                 1.289      0.004      0.006 
    2036.088652 [0001]  <idle>                              0.006      0.000      0.044 
    2036.088660 [0001]  flanneld[2171/2158]                 0.059      0.003      0.007 
    2036.088725 [0001]  <idle>                              0.007      0.000      0.065 
    2036.088727 [0000]  flanneld[2172/2158]                 1.461      0.027      0.170 
    2036.088822 [0000]  <idle>                              1.597      0.000      0.094 
    2036.088866 [0000]  flanneld[2172/2158]                 0.094      0.006      0.044 
    2036.090113 [0000]  <idle>                              0.044      0.000      1.246 
    2036.090114 [0001]  :14693[14693]                       0.000      0.000      1.389 
    2036.090161 [0000]  flanneld[2172/2158]                 1.246      0.006      0.047 
    2036.090182 [0000]  flanneld[2339/2158]                 2.858      0.026      0.021 
    2036.090189 [0000]  flanneld[2171/2158]                 1.522      0.094      0.006 
    2036.090193 [0000]  <idle>                              0.075      0.000      0.004 
    2036.090200 [0000]  flanneld[2339/2158]                 0.010      0.006      0.006 
    2036.090239 [0000]  <idle>                              0.006      0.000      0.039 
    2036.090249 [0000]  flanneld[2171/2158]                 0.050      0.004      0.010 
    2036.090306 [0002]  <idle>                              0.010      0.000      5.578 
    2036.090307 [0001]  flanneld[2305/2158]                 1.506      1.268      0.192 
    2036.090419 [0001]  <idle>                              1.581      0.000      0.112 
    2036.090443 [0000]  <idle>                              0.010      0.000      0.193 
    2036.090449 [0000]  flanneld[2339/2158]                 0.243      0.005      0.006 
    2036.090451 [0001]  flanneld[2305/2158]                 0.112      0.008      0.031 
    2036.090505 [0000]  <idle>                              0.006      0.000      0.055 
    2036.090540 [0000]  flanneld[2339/2158]                 0.055      0.004      0.034 
