           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2369.819837 [0000]  <idle>                              0.003      0.000      0.072 
    2369.819841 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.819913 [0000]  <idle>                              0.003      0.000      0.072 
    2369.819917 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.819990 [0000]  <idle>                              0.003      0.000      0.072 
    2369.819993 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.820066 [0000]  <idle>                              0.003      0.000      0.072 
    2369.820069 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.820142 [0000]  <idle>                              0.003      0.000      0.072 
    2369.820146 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.820218 [0000]  <idle>                              0.003      0.000      0.072 
    2369.820222 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.820243 [0003]  <idle>                              0.006      0.000      1.051 
    2369.820255 [0002]  <idle>                              0.009      0.000      1.981 
    2369.820263 [0002]  kubelet[1875/1862]                 47.101      0.004      0.007 
    2369.820283 [0003]  kubelet[1878/1862]                  1.051      0.003      0.040 
    2369.820294 [0000]  <idle>                              0.004      0.000      0.072 
    2369.820298 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.821294 [0000]  <idle>                              0.004      0.000      0.995 
    2369.821298 [0000]  kubelet[1863/1862]                  0.995      0.003      0.004 
    2369.821315 [0002]  <idle>                              0.007      0.000      1.051 
    2369.821326 [0003]  <idle>                              0.040      0.000      1.042 
    2369.821333 [0003]  kubelet[1878/1862]                  1.042      0.005      0.006 
    2369.821343 [0002]  kubelet[1875/1862]                  1.051      0.003      0.028 
    2369.821370 [0000]  <idle>                              0.004      0.000      0.072 
    2369.821374 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.851543 [0002]  <idle>                              0.028      0.000     30.199 
    2369.851583 [0002]  gnome-shell[1240]                 100.096      0.004      0.040 
    2369.872387 [0003]  <idle>                              0.006      0.000     51.054 
    2369.872393 [0003]  kubelet[1878/1862]                 51.054      0.004      0.006 
    2369.873203 [0000]  <idle>                              0.004      0.000     51.828 
    2369.873207 [0000]  kubelet[1863/1862]                 51.828      0.003      0.004 
    2369.873280 [0000]  <idle>                              0.004      0.000      0.072 
    2369.873283 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.873356 [0000]  <idle>                              0.003      0.000      0.072 
    2369.873360 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.873432 [0000]  <idle>                              0.004      0.000      0.072 
    2369.873436 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.873445 [0003]  <idle>                              0.006      0.000      1.051 
    2369.873456 [0002]  <idle>                              0.040      0.000     21.872 
    2369.873468 [0002]  kubelet[1875/1862]                 52.112      0.006      0.011 
    2369.873475 [0003]  kubelet[1878/1862]                  1.051      0.003      0.029 
    2369.873508 [0000]  <idle>                              0.003      0.000      0.072 
    2369.873512 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.875521 [0002]  <idle>                              0.011      0.000      2.052 
    2369.875528 [0002]  kubelet[1875/1862]                  2.052      0.005      0.006 
    2369.876025 [0000]  <idle>                              0.004      0.000      2.513 
    2369.876029 [0000]  kubelet[1863/1862]                  2.513      0.003      0.004 
    2369.876101 [0000]  <idle>                              0.004      0.000      0.072 
    2369.876105 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876177 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876181 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876254 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876257 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876330 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876334 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876406 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876410 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876482 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876486 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876558 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876562 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.876579 [0002]  <idle>                              0.006      0.000      1.051 
    2369.876591 [0003]  <idle>                              0.029      0.000      3.116 
    2369.876597 [0003]  kubelet[1878/1862]                  3.116      0.004      0.006 
    2369.876599 [0002]  kubelet[1875/1862]                  1.051      0.003      0.019 
    2369.876634 [0000]  <idle>                              0.003      0.000      0.072 
    2369.876638 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.882031 [0001]  <idle>                              0.005      0.000    479.964 
    2369.882070 [0001]  kworker/1:2-eve[13974]            479.964      0.006      0.038 
    2369.919651 [0003]  <idle>                              0.006      0.000     43.053 
    2369.919657 [0003]  kubelet[1878/1862]                 43.053      0.004      0.006 
    2369.920333 [0000]  <idle>                              0.004      0.000     43.694 
    2369.920338 [0000]  kubelet[1863/1862]                 43.694      0.003      0.004 
    2369.920410 [0000]  <idle>                              0.004      0.000      0.072 
    2369.920414 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.920486 [0000]  <idle>                              0.004      0.000      0.072 
    2369.920490 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.920562 [0000]  <idle>                              0.003      0.000      0.072 
    2369.920566 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.920638 [0000]  <idle>                              0.003      0.000      0.072 
    2369.920642 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.920709 [0003]  <idle>                              0.006      0.000      1.051 
    2369.920714 [0000]  <idle>                              0.003      0.000      0.072 
    2369.920718 [0002]  <idle>                              0.019      0.000     44.119 
    2369.920721 [0000]  kubelet[1863/1862]                  0.072      0.003      0.006 
    2369.920725 [0002]  kubelet[1875/1862]                 44.119      0.005      0.006 
    2369.920748 [0003]  kubelet[1878/1862]                  1.051      0.003      0.039 
    2369.920793 [0000]  <idle>                              0.006      0.000      0.072 
    2369.920797 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.951681 [0002]  <idle>                              0.006      0.000     30.955 
    2369.951712 [0002]  gnome-shell[1240]                 100.097      0.004      0.031 
    2369.972782 [0002]  <idle>                              0.031      0.000     21.069 
    2369.972793 [0002]  kubelet[1875/1862]                 52.057      0.005      0.011 
    2369.973525 [0000]  <idle>                              0.004      0.000     52.728 
    2369.973530 [0000]  kubelet[1863/1862]                 52.728      0.004      0.004 
    2369.973602 [0000]  <idle>                              0.004      0.000      0.072 
    2369.973606 [0000]  kubelet[1863/1862]                  0.072      0.003      0.004 
    2369.973678 [0000]  <idle>                              0.004      0.000      0.072 
    2369.973682 [0000]  kubelet[1863/1862]                  0.072      0.003      0.003 
    2369.973775 [0000]  <idle>                              0.003      0.000      0.092 
    2369.973779 [0000]  kubelet[1863/1862]                  0.092      0.003      0.004 
    2369.973845 [0002]  <idle>                              0.011      0.000      1.051 
    2369.973856 [0003]  <idle>                              0.039      0.000     53.108 
    2369.973863 [0003]  kubelet[1878/1862]                 53.108      0.005      0.006 
    2369.973888 [0002]  kubelet[1875/1862]                  1.051      0.005      0.043 
    2369.973911 [0000]  <idle>                              0.004      0.000      0.132 
    2369.973915 [0000]  kubelet[1863/1862]                  0.132      0.003      0.003 
    2369.999628 [0003]  <idle>                              0.006      0.000     25.764 
    2369.999641 [0003]  containerd[1044/1006]             669.151      0.008      0.012 
    2369.999682 [0003]  gmain[792/775]                   3997.550      0.017      0.041 
    2369.999712 [0003]  <idle>                              0.054      0.000      0.030 
    2369.999720 [0003]  containerd[1044/1006]               0.071      0.005      0.008 
    2369.999793 [0003]  <idle>                              0.008      0.000      0.072 
    2369.999797 [0003]  containerd[1044/1006]               0.072      0.004      0.004 
    2369.999870 [0003]  <idle>                              0.004      0.000      0.072 
    2369.999874 [0003]  containerd[1044/1006]               0.072      0.003      0.004 
    2369.999945 [0003]  <idle>                              0.004      0.000      0.071 
    2369.999949 [0003]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.000021 [0003]  <idle>                              0.003      0.000      0.072 
    2370.000026 [0003]  containerd[1044/1006]               0.072      0.003      0.004 
    2370.000097 [0003]  <idle>                              0.004      0.000      0.071 
    2370.000101 [0003]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.000141 [0002]  <idle>                              0.043      0.000     26.252 
    2370.000164 [0003]  <idle>                              0.003      0.000      0.062 
    2370.000179 [0003]  containerd[1127/1006]             669.696      0.004      0.014 
    2370.000184 [0003]  containerd[1044/1006]               0.077      0.008      0.005 
    2370.000184 [0002]  containerd[1100/1006]             669.674      0.004      0.043 
    2370.002289 [0001]  <idle>                              0.038      0.000    120.219 
    2370.002340 [0001]  gmain[835/766]                   4000.010      0.006      0.050 
    2370.006035 [0000]  <idle>                              0.003      0.000     32.120 
    2370.006039 [0000]  rcu_preempt[17]                   247.998      0.004      0.003 
    2370.010036 [0000]  <idle>                              0.003      0.000      3.996 
    2370.010046 [0000]  kworker/0:1-eve[10]              1063.983      0.009      0.010 
    2370.010190 [0000]  kworker/u9:0-ev[35]              1064.004      0.015      0.144 
    2370.018028 [0000]  <idle>                              0.154      0.000      7.837 
    2370.018033 [0000]  rcu_preempt[17]                    11.988      0.003      0.004 
    2370.019916 [0003]  <idle>                              0.020      0.000     19.732 
    2370.019929 [0003]  kubelet[1878/1862]                 46.053      0.004      0.012 
    2370.020799 [0000]  <idle>                              0.004      0.000      2.765 
    2370.020804 [0000]  kubelet[1863/1862]                 46.883      0.004      0.005 
    2370.020980 [0003]  <idle>                              0.012      0.000      1.051 
    2370.020994 [0002]  <idle>                              0.043      0.000     20.809 
    2370.021006 [0002]  kubelet[1875/1862]                 47.105      0.007      0.012 
    2370.021016 [0003]  kubelet[1878/1862]                  1.051      0.005      0.035 
    2370.021016 [0000]  <idle>                              0.005      0.000      0.212 
    2370.021021 [0000]  kubelet[1863/1862]                  0.212      0.003      0.004 
    2370.040059 [0002]  <idle>                              0.012      0.000     19.053 
    2370.040066 [0002]  kubelet[1875/1862]                 19.053      0.005      0.006 
    2370.040653 [0000]  <idle>                              0.004      0.000     19.631 
    2370.040657 [0000]  kubelet[1863/1862]                 19.631      0.003      0.004 
    2370.041029 [0000]  <idle>                              0.004      0.000      0.372 
    2370.041033 [0000]  kubelet[1863/1862]                  0.372      0.003      0.003 
    2370.041117 [0002]  <idle>                              0.006      0.000      1.051 
    2370.041130 [0003]  <idle>                              0.035      0.000     20.113 
    2370.041137 [0003]  kubelet[1878/1862]                 20.113      0.005      0.007 
    2370.041251 [0003]  <idle>                              0.007      0.000      0.113 
    2370.041254 [0002]  kubelet[1875/1862]                  1.051      0.003      0.136 
    2370.041264 [0002]  kubelet[1866/1862]                293.486      0.053      0.010 
    2370.041320 [0002]  <idle>                              0.146      0.000      0.056 
    2370.041346 [0002]  containerd[1100/1006]              41.135      0.007      0.025 
    2370.041361 [0002]  containerd[1044/1006]              41.161      0.084      0.014 
    2370.041375 [0001]  <idle>                              0.050      0.000     39.035 
    2370.041392 [0001]  containerd[1047/1006]             733.323      0.008      0.016 
    2370.041400 [0002]  containerd[1116/1006]             733.172      0.016      0.039 
    2370.041428 [0002]  <idle>                              0.080      0.000      0.027 
    2370.041434 [0002]  containerd[1044/1006]               0.067      0.005      0.006 
    2370.041505 [0002]  <idle>                              0.006      0.000      0.070 
    2370.041510 [0002]  containerd[1044/1006]               0.070      0.003      0.005 
    2370.041531 [0002]  <idle>                              0.005      0.000      0.020 
    2370.041537 [0002]  containerd[1116/1006]               0.130      0.004      0.006 
    2370.041584 [0002]  <idle>                              0.006      0.000      0.047 
    2370.041589 [0002]  containerd[1044/1006]               0.073      0.006      0.004 
    2370.041590 [0003]  containerd[1127/1006]              41.071      0.005      0.339 
    2370.041595 [0002]  containerd[1116/1006]               0.051      0.008      0.006 
    2370.041609 [0002]  <idle>                              0.010      0.000      0.013 
    2370.041617 [0002]  containerd[1100/1006]               0.262      0.004      0.007 
    2370.041623 [0002]  <idle>                              0.007      0.000      0.006 
    2370.041634 [0002]  kubelet[1866/1862]                  0.358      0.004      0.011 
    2370.041665 [0002]  <idle>                              0.011      0.000      0.031 
    2370.041674 [0002]  containerd[1044/1006]               0.076      0.007      0.008 
    2370.041710 [0002]  kubelet[1866/1862]                  0.040      0.013      0.035 
    2370.041717 [0002]  kubelet[1875/1862]                  0.456      0.030      0.007 
    2370.041727 [0000]  <idle>                              0.003      0.000      0.693 
    2370.041734 [0000]  kubelet[1863/1862]                  0.693      0.004      0.007 
    2370.041770 [0002]  containerd[1100/1006]               0.100      0.018      0.052 
    2370.041795 [0002]  kubelet[1866/1862]                  0.059      0.037      0.025 
    2370.041803 [0002]  containerd[1044/1006]               0.120      0.070      0.008 
    2370.041812 [0002]  kubelet[1875/1862]                  0.086      0.007      0.008 
    2370.041819 [0002]  containerd[1044/1006]               0.008      0.000      0.006 
    2370.041836 [0002]  containerd[1116/1006]               0.224      0.073      0.016 
    2370.041843 [0002]  kubelet[1875/1862]                  0.023      0.013      0.007 
    2370.041846 [0003]  kubelet[1878/1862]                  0.452      0.318      0.256 
    2370.041895 [0002]  containerd[1100/1006]               0.073      0.065      0.051 
    2370.041905 [0002]  kubelet[1866/1862]                  0.099      0.041      0.010 
    2370.041911 [0002]  containerd[1044/1006]               0.085      0.015      0.006 
    2370.041919 [0002]  containerd[1116/1006]               0.075      0.026      0.007 
    2370.041950 [0003]  <idle>                              0.595      0.000      0.104 
    2370.041967 [0001]  <idle>                              0.016      0.000      0.575 
    2370.041975 [0001]  containerd[1047/1006]               0.575      0.007      0.008 
    2370.041986 [0002]  containerd[1100/1006]               0.024      0.000      0.066 
    2370.041989 [0003]  containerd[1127/1006]               0.360      0.008      0.038 
    2370.042050 [0002]  kubelet[1866/1862]                  0.080      0.010      0.063 
    2370.042078 [0002]  containerd[1116/1006]               0.130      0.053      0.028 
    2370.042084 [0002]  containerd[1044/1006]               0.166      0.097      0.005 
    2370.042233 [0003]  <idle>                              0.038      0.000      0.244 
    2370.042241 [0003]  containerd[1127/1006]               0.244      0.006      0.008 
    2370.042278 [0002]  containerd[1100/1006]               0.097      0.000      0.194 
    2370.042294 [0002]  kubelet[1875/1862]                  0.434      0.269      0.016 
    2370.042295 [0003]  <idle>                              0.008      0.000      0.053 
    2370.042302 [0003]  containerd[1127/1006]               0.053      0.004      0.006 
    2370.042327 [0002]  kubelet[1866/1862]                  0.244      0.234      0.032 
    2370.042335 [0002]  kubelet[1875/1862]                  0.032      0.004      0.007 
    2370.042394 [0002]  kubelet[1866/1862]                  0.007      0.000      0.058 
    2370.042402 [0003]  <idle>                              0.006      0.000      0.100 
    2370.042414 [0002]  kubelet[1875/1862]                  0.058      0.006      0.020 
    2370.042416 [0003]  kubelet[1878/1862]                  0.556      0.004      0.013 
    2370.042539 [0002]  kubelet[1866/1862]                  0.020      0.000      0.125 
    2370.042549 [0002]  containerd[1044/1006]               0.455      0.385      0.010 
    2370.042561 [0002]  containerd[1116/1006]               0.471      0.244      0.011 
    2370.042568 [0002]  containerd[1044/1006]               0.011      0.005      0.006 
    2370.042573 [0002]  containerd[1116/1006]               0.006      0.000      0.005 
    2370.042578 [0002]  containerd[1044/1006]               0.005      0.003      0.005 
    2370.042599 [0003]  <idle>                              0.013      0.000      0.182 
    2370.042612 [0003]  containerd[1127/1006]               0.296      0.005      0.013 
    2370.042615 [0002]  containerd[1116/1006]               0.005      0.000      0.036 
    2370.042630 [0003]  <idle>                              0.013      0.000      0.017 
    2370.042638 [0003]  containerd[1127/1006]               0.017      0.005      0.008 
    2370.042639 [0002]  kubelet[1875/1862]                  0.200      0.032      0.024 
    2370.042653 [0002]  <idle>                              0.973      0.000      0.014 
    2370.042662 [0002]  containerd[1044/1006]               0.074      0.005      0.008 
    2370.043065 [0000]  <idle>                              0.007      0.000      1.330 
    2370.043070 [0000]  kubelet[1863/1862]                  1.330      0.004      0.004 
    2370.051813 [0002]  <idle>                              0.008      0.000      9.151 
    2370.051882 [0002]  gnome-shell[1240]                 100.100      0.006      0.068 
    2370.073693 [0002]  <idle>                              0.068      0.000     21.811 
    2370.073705 [0002]  kubelet[1875/1862]                 31.054      0.005      0.011 
    2370.073937 [0000]  <idle>                              0.004      0.000     30.867 
    2370.073941 [0000]  kubelet[1863/1862]                 30.867      0.003      0.004 
    2370.074757 [0002]  <idle>                              0.011      0.000      1.051 
    2370.074812 [0002]  kubelet[1875/1862]                  1.051      0.005      0.055 
    2370.074826 [0002]  kubelet[1866/1862]                 32.273      0.047      0.014 
    2370.074839 [0002]  kubelet[1875/1862]                  0.014      0.008      0.012 
    2370.076555 [0000]  <idle>                              0.004      0.000      2.613 
    2370.076560 [0000]  kubelet[1863/1862]                  2.613      0.004      0.004 
    2370.119201 [0000]  <idle>                              0.004      0.000     42.640 
    2370.119283 [0000]  NetworkManager[859]              1016.996      0.004      0.082 
    2370.120888 [0002]  <idle>                              0.082      0.000     46.049 
    2370.120895 [0002]  kubelet[1875/1862]                 46.049      0.004      0.006 
    2370.121069 [0000]  <idle>                              0.082      0.000      1.785 
    2370.121077 [0000]  kubelet[1863/1862]                 44.508      0.006      0.008 
    2370.121946 [0002]  <idle>                              0.006      0.000      1.051 
    2370.121956 [0002]  kubelet[1875/1862]                  1.051      0.003      0.009 
    2370.121962 [0002]  kubelet[1866/1862]                 47.129      0.003      0.005 
    2370.121995 [0002]  kubelet[1875/1862]                  0.005      0.000      0.033 
    2370.126250 [0000]  <idle>                              0.008      0.000      5.173 
    2370.126255 [0000]  kubelet[1863/1862]                  5.173      0.005      0.004 
    2370.151978 [0002]  <idle>                              0.048      0.000     29.982 
    2370.152023 [0002]  gnome-shell[1240]                 100.096      0.004      0.044 
    2370.174019 [0002]  <idle>                              0.044      0.000     21.996 
    2370.174043 [0002]  kubelet[1866/1862]                 52.057      0.005      0.023 
    2370.174861 [0000]  <idle>                              0.004      0.000     48.605 
    2370.174865 [0000]  kubelet[1863/1862]                 48.605      0.004      0.004 
    2370.175095 [0002]  <idle>                              0.023      0.000      1.052 
    2370.175139 [0002]  kubelet[1866/1862]                  1.052      0.004      0.043 
    2370.175147 [0002]  kubelet[1875/1862]                 53.143      0.037      0.008 
    2370.184918 [0000]  <idle>                              0.004      0.000     10.053 
    2370.184922 [0000]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2370.221192 [0002]  <idle>                              0.051      0.000     46.045 
    2370.221198 [0002]  kubelet[1866/1862]                 46.053      0.004      0.006 
    2370.222044 [0000]  <idle>                              0.004      0.000     37.122 
    2370.222049 [0000]  kubelet[1863/1862]                 37.122      0.003      0.004 
    2370.222250 [0002]  <idle>                              0.006      0.000      1.051 
    2370.222283 [0002]  kubelet[1866/1862]                  1.051      0.003      0.033 
    2370.222295 [0002]  kubelet[1875/1862]                 47.136      0.028      0.012 
    2370.222305 [0002]  kubelet[1866/1862]                  0.012      0.007      0.010 
    2370.223356 [0002]  <idle>                              0.055      0.000      1.050 
    2370.223361 [0002]  kubelet[1866/1862]                  1.050      0.003      0.005 
    2370.224413 [0002]  <idle>                              0.005      0.000      1.051 
    2370.224422 [0002]  kubelet[1866/1862]                  1.051      0.003      0.008 
    2370.224427 [0002]  kubelet[1875/1862]                  2.126      0.003      0.005 
    2370.224436 [0002]  kubelet[1866/1862]                  0.005      0.000      0.008 
    2370.232102 [0000]  <idle>                              0.004      0.000     10.053 
    2370.232106 [0000]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2370.252120 [0002]  <idle>                              0.022      0.000     27.684 
    2370.252162 [0002]  gnome-shell[1240]                 100.097      0.004      0.041 
    2370.266039 [0001]  <idle>                              0.008      0.000    224.063 
    2370.266052 [0001]  kworker/u10:3-f[86]              1524.028      0.010      0.013 
    2370.266057 [0001]  kworker/1:2-eve[13974]            383.982      0.018      0.005 
    2370.274483 [0002]  <idle>                              0.041      0.000     22.321 
    2370.274495 [0002]  kubelet[1875/1862]                 50.056      0.005      0.011 
    2370.275188 [0000]  <idle>                              0.004      0.000     43.082 
    2370.275192 [0000]  kubelet[1863/1862]                 43.082      0.004      0.004 
    2370.275546 [0002]  <idle>                              0.011      0.000      1.051 
    2370.275582 [0002]  kubelet[1875/1862]                  1.051      0.004      0.036 
    2370.275594 [0002]  kubelet[1866/1862]                 51.146      0.030      0.011 
    2370.275605 [0002]  kubelet[1875/1862]                  0.011      0.006      0.010 
    2370.285245 [0000]  <idle>                              0.004      0.000     10.053 
    2370.285250 [0000]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2370.321656 [0002]  <idle>                              0.058      0.000     46.051 
    2370.321662 [0002]  kubelet[1875/1862]                 46.051      0.004      0.005 
    2370.322334 [0000]  <idle>                              0.004      0.000     37.084 
    2370.322339 [0000]  kubelet[1863/1862]                 37.084      0.004      0.004 
    2370.322714 [0002]  <idle>                              0.005      0.000      1.052 
    2370.322722 [0002]  kubelet[1875/1862]                  1.052      0.003      0.007 
    2370.322727 [0002]  kubelet[1866/1862]                 47.127      0.003      0.005 
    2370.322756 [0002]  kubelet[1875/1862]                  0.005      0.000      0.028 
    2370.329929 [0003]  <idle>                              0.008      0.000    287.290 
    2370.329935 [0003]  containerd[1127/1006]             287.290      0.004      0.006 
    2370.330012 [0002]  <idle>                              0.041      0.000      7.256 
    2370.330022 [0002]  containerd[1044/1006]             287.349      0.004      0.009 
    2370.330093 [0002]  <idle>                              0.009      0.000      0.071 
    2370.330098 [0002]  containerd[1044/1006]               0.071      0.004      0.004 
    2370.330171 [0002]  <idle>                              0.004      0.000      0.072 
    2370.330175 [0002]  containerd[1044/1006]               0.072      0.003      0.004 
    2370.330247 [0002]  <idle>                              0.004      0.000      0.071 
    2370.330251 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330323 [0002]  <idle>                              0.003      0.000      0.071 
    2370.330326 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330398 [0002]  <idle>                              0.003      0.000      0.071 
    2370.330402 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330474 [0002]  <idle>                              0.003      0.000      0.071 
    2370.330478 [0002]  containerd[1044/1006]               0.071      0.003      0.004 
    2370.330550 [0002]  <idle>                              0.004      0.000      0.071 
    2370.330554 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330626 [0002]  <idle>                              0.003      0.000      0.072 
    2370.330630 [0002]  containerd[1044/1006]               0.072      0.003      0.003 
    2370.330702 [0002]  <idle>                              0.003      0.000      0.071 
    2370.330705 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330777 [0002]  <idle>                              0.003      0.000      0.071 
    2370.330781 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330853 [0002]  <idle>                              0.003      0.000      0.072 
    2370.330857 [0002]  containerd[1044/1006]               0.072      0.003      0.004 
    2370.330929 [0002]  <idle>                              0.004      0.000      0.071 
    2370.330933 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    2370.330987 [0003]  <idle>                              0.006      0.000      1.052 
    2370.330999 [0002]  <idle>                              0.003      0.000      0.065 
    2370.331007 [0003]  containerd[1127/1006]               1.052      0.003      0.020 
    2370.331015 [0003]  <idle>                              0.020      0.000      0.008 
    2370.331017 [0002]  containerd[1116/1006]             288.384      0.004      0.018 
    2370.331023 [0002]  containerd[1044/1006]               0.083      0.014      0.006 
    2370.331026 [0003]  containerd[1127/1006]               0.008      0.004      0.010 
    2370.332391 [0000]  <idle>                              0.004      0.000     10.052 
    2370.332395 [0000]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2370.352260 [0002]  <idle>                              0.024      0.000     21.236 
    2370.352300 [0002]  gnome-shell[1240]                 100.097      0.004      0.040 
    2370.364783 [0002]  <idle>                              0.040      0.000     12.483 
    2370.364795 [0002]  kubelet[1866/1862]                 42.055      0.005      0.012 
    2370.365244 [0000]  <idle>                              0.004      0.000     32.849 
    2370.365249 [0000]  kubelet[1863/1862]                 32.849      0.004      0.004 
    2370.365847 [0002]  <idle>                              0.012      0.000      1.051 
    2370.366042 [0001]  <idle>                              0.018      0.000     99.985 
    2370.366058 [0001]  kubelet[1875/1862]                 43.286      0.188      0.015 
    2370.366163 [0001]  <idle>                              0.015      0.000      0.105 
    2370.366171 [0001]  kubelet[1875/1862]                  0.105      0.006      0.008 
    2370.366201 [0002]  kubelet[1866/1862]                  1.051      0.005      0.353 
    2370.370036 [0000]  <idle>                              0.004      0.000      4.787 
    2370.370042 [0000]  rcu_preempt[17]                   352.003      0.004      0.005 
    2370.375225 [0001]  <idle>                              0.008      0.000      9.053 
    2370.375231 [0001]  kubelet[1875/1862]                  9.053      0.004      0.006 
    2370.375301 [0000]  <idle>                              0.005      0.000      5.259 
    2370.375306 [0000]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2370.375631 [0000]  <idle>                              0.004      0.000      0.324 
    2370.375635 [0000]  kubelet[1863/1862]                  0.324      0.002      0.003 
    2370.376283 [0001]  <idle>                              0.006      0.000      1.051 
    2370.376296 [0002]  <idle>                              0.353      0.000     10.095 
    2370.376304 [0002]  kubelet[1866/1862]                 10.095      0.005      0.007 
    2370.376330 [0001]  kubelet[1875/1862]                  1.051      0.003      0.047 
    2370.378032 [0000]  <idle>                              0.003      0.000      2.396 
    2370.378036 [0000]  rcu_preempt[17]                     7.989      0.006      0.004 
    2370.385687 [0000]  <idle>                              0.004      0.000      7.651 
    2370.385692 [0000]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2370.422357 [0002]  <idle>                              0.007      0.000     46.053 
    2370.422364 [0002]  kubelet[1866/1862]                 46.053      0.004      0.006 
    2370.422805 [0000]  <idle>                              0.004      0.000     37.113 
    2370.422809 [0000]  kubelet[1863/1862]                 37.113      0.004      0.004 
    2370.423416 [0002]  <idle>                              0.006      0.000      1.051 
    2370.423427 [0001]  <idle>                              0.047      0.000     47.096 
    2370.423434 [0001]  kubelet[1875/1862]                 47.096      0.005      0.007 
    2370.423452 [0002]  kubelet[1866/1862]                  1.051      0.003      0.036 
    2370.426035 [0001]  <idle>                              0.007      0.000      2.600 
    2370.426047 [0001]  kworker/1:2-eve[13974]            159.977      0.006      0.012 
    2370.426056 [0001]  <idle>                              0.012      0.000      0.009 
    2370.426062 [0001]  kworker/1:2-eve[13974]              0.009      0.004      0.005 
    2370.432862 [0000]  <idle>                              0.004      0.000     10.052 
    2370.432867 [0000]  kubelet[1863/1862]                 10.052      0.004      0.004 
    2370.452397 [0002]  <idle>                              0.036      0.000     28.945 
    2370.452442 [0002]  gnome-shell[1240]                 100.097      0.004      0.044 
    2370.475489 [0001]  <idle>                              0.005      0.000     49.427 
    2370.475496 [0001]  kubelet[1875/1862]                 52.055      0.004      0.006 
    2370.476378 [0000]  <idle>                              0.004      0.000     43.511 
    2370.476383 [0000]  kubelet[1863/1862]                 43.511      0.004      0.004 
    2370.476548 [0001]  <idle>                              0.006      0.000      1.052 
    2370.476561 [0002]  <idle>                              0.044      0.000     24.118 
    2370.476572 [0002]  kubelet[1866/1862]                 53.108      0.007      0.011 
    2370.476581 [0001]  kubelet[1875/1862]                  1.052      0.003      0.032 
    2370.486435 [0000]  <idle>                              0.004      0.000     10.052 
    2370.486439 [0000]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2370.507590 [0002]  <idle>                              0.011      0.000     31.017 
    2370.507614 [0002]  perf[17411/17389]                1001.006      0.007      0.023 
    2370.522624 [0002]  <idle>                              0.023      0.000     15.010 
    2370.522634 [0002]  kubelet[1866/1862]                 46.052      0.005      0.009 
